loteNo;departamento_anonym;empresa_anonym;granja_anonym;proveedorCorregido_anonym;fabricaAlimento;genética;duracionCeba;edadFinal;edadInicial;pesoInicial;pesoFinal;fechaSalida;anioSalida;semesreSalida;anioSemestreSalida;asesor;numFinalAnimales;numInicialAnimales;mortalidad;conversionAlimenticia
624d84daeb05da23358c620c;dp_5;em_20;gr_21;pn_6;pp_5;lg_0;104.71;173.2;68.49;30.2987;128.6798;1/03/2022;2022;1;2022-S1;rt_10;837;857;2.33;2.3025
624db2b4eb05da2335a025f0;dp_3;em_63;gr_69;pn_6;pp_8;lg_0;98.83;177.53;78.7;23.5262;115.7744;1/11/2021;2021;2;2021-S2;rt_18;399;401;0.5;2.2971
624db2b4eb05da2335a025f5;dp_3;em_63;gr_69;pn_6;pp_8;lg_0;105.15;177.55;72.4;25.0512;118.2143;1/12/2021;2021;2;2021-S2;rt_18;388;391;0.77;2.2311
624db2b4eb05da2335a025f6;dp_3;em_63;gr_69;pn_6;pp_8;lg_0;93.2;163.5;70.3;27.1;121.9722;1/01/2022;2022;1;2022-S1;rt_18;403;410;1.71;2.1922
624db2b4eb05da2335a025f9;dp_3;em_63;gr_69;pn_6;pp_8;lg_0;86.02;172.3;86.28;35.2174;116.178;1/03/2022;2022;1;2022-S1;rt_18;341;345;1.16;2.2937
624db2b4eb05da2335a025f8;dp_3;em_63;gr_69;pn_6;pp_8;lg_0;94;162;68;25.7674;120.5492;1/02/2022;2022;1;2022-S1;rt_18;315;331;4.83;2.2592
6254d0933bf1c91e7dd90544;dp_0;em_51;gr_54;pn_0;pp_0;lg_0;75.5;148.1;72.6;25.5729;94.1746;1/01/2022;2022;1;2022-S1;rt_2;189;192;1.56;2.0296
6254d0933bf1c91e7dd90546;dp_0;em_51;gr_54;pn_0;pp_0;lg_0;78.5;150.3;71.8;29.4008;90.6681;1/02/2022;2022;1;2022-S1;rt_2;232;237;2.11;2.2578
625562ee3bf1c91e7defd812;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;79.75;166.69;86.94;42.1537;119.022;1/02/2022;2022;1;2022-S1;rt_5;592;605;2.15;2.372
625562ee3bf1c91e7defd815;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;77.93;160.56;82.63;42.8894;112.7672;1/03/2022;2022;1;2022-S1;rt_5;799;805;0.75;2.3795
6255d72f3bf1c91e7d1a6492;dp_3;em_28;gr_29;pn_10;pp_3;lg_1;103.9;179;75.1;30.4849;120.5045;1/02/2021;2021;1;2021-S1;rt_13;287;292;1.71;2.358
6255d72f3bf1c91e7d1a6493;dp_3;em_28;gr_29;pn_0;pp_3;lg_1;83.5;159;75.5;32.2297;108.443;1/10/2021;2021;2;2021-S2;rt_13;242;249;2.81;2.4931
6255d72f3bf1c91e7d1a6494;dp_3;em_28;gr_29;pn_0;pp_3;lg_1;89.2;161;71.8;29.8266;113.741;1/11/2021;2021;2;2021-S2;rt_13;249;256;2.73;2.2585
6255d72f3bf1c91e7d1a6495;dp_3;em_28;gr_29;pn_0;pp_3;lg_1;87.5;159;71.5;28.8405;114.1208;1/12/2021;2021;2;2021-S2;rt_13;341;358;4.75;2.3239
6255ff183bf1c91e7d2b81df;dp_3;em_9;gr_10;pn_0;pp_3;lg_1;115.1;184.5;69.4;27.518;138.5259;1/01/2022;2022;1;2022-S1;rt_6;216;222;2.7;2.4403
6255ff183bf1c91e7d2b81e0;dp_3;em_9;gr_10;pn_0;pp_3;lg_1;94.7;164.9;70.2;28.4839;123.2426;1/02/2022;2022;1;2022-S1;rt_6;242;248;2.42;2.3144
6255ff183bf1c91e7d2b81e1;dp_3;em_14;gr_15;pn_0;pp_3;lg_1;84.2;155.7;71.5;30.8224;114.7;1/01/2022;2022;1;2022-S1;rt_6;202;205;1.46;2.2693
6255ff183bf1c91e7d2b81e2;dp_3;em_14;gr_15;pn_0;pp_3;lg_1;88.2;159.7;71.5;30.5241;121.9661;1/02/2022;2022;1;2022-S1;rt_6;289;291;0.69;2.2651
6256dfce3bf1c91e7d5e18ec;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;74.4;145.4;71;30.22;101.17;28/12/2021;2021;2;2021-S2;rt_2;173;174;0.57;2.133
6256dfce3bf1c91e7d5e18ee;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;83;153;70;29.63;108.74;18/01/2022;2022;1;2022-S1;rt_2;90;90;0;2.146
6256dfce3bf1c91e7d5e18f0;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;85;156;71;28.85;104.78;18/02/2022;2022;1;2022-S1;rt_2;111;111;0;2.152
6256f5fd3bf1c91e7d64d65a;dp_3;em_18;gr_19;pn_0;pp_3;lg_0;91;161;70;30.0662;122.0199;1/03/2021;2021;1;2021-S1;rt_7;151;151;0;2.2038
6256f5fd3bf1c91e7d64d65b;dp_3;em_18;gr_19;pn_0;pp_3;lg_0;86;156;70;29.1899;115.758;1/04/2021;2021;1;2021-S1;rt_7;157;158;0.63;2.1649
6256f5fd3bf1c91e7d64d65c;dp_3;em_18;gr_19;pn_0;pp_3;lg_0;96;167;71;32.1552;123.7816;1/05/2021;2021;1;2021-S1;rt_7;174;174;0;2.179
6256f5fd3bf1c91e7d64d662;dp_3;em_12;gr_13;pn_5;pp_3;lg_0;93.5;162.5;69;26.2674;122.9853;1/09/2021;2021;2;2021-S2;rt_7;1159;1178;1.61;2.3456
6256f5fd3bf1c91e7d64d663;dp_3;em_12;gr_13;pn_5;pp_3;lg_0;93;161;68;25.8799;119.7054;1/10/2021;2021;2;2021-S2;rt_7;1127;1157;2.59;2.5128
6256f5fd3bf1c91e7d64d668;dp_3;em_12;gr_13;pn_0;pp_3;lg_0;93;162;69;25.0652;114.3242;1/11/2021;2021;2;2021-S2;rt_7;1650;1686;2.14;2.1938
6256f5fd3bf1c91e7d64d669;dp_3;em_12;gr_13;pn_0;pp_3;lg_0;90;156;66;25.3118;114.0186;1/12/2021;2021;2;2021-S2;rt_7;1293;1315;1.67;2.0953
6256f5fd3bf1c91e7d64d66c;dp_3;em_12;gr_13;pn_5;pp_3;lg_0;84;154;70;25.7787;108.4816;1/01/2022;2022;1;2022-S1;rt_7;1113;1157;3.8;2.459
6256f5fd3bf1c91e7d64d66f;dp_3;em_18;gr_19;pn_0;pp_3;lg_0;114;183.5;69.5;28.7449;119.0833;1/06/2021;2021;1;2021-S1;rt_7;96;98;2.04;2.5351
6256f5fd3bf1c91e7d64d670;dp_3;em_18;gr_19;pn_0;pp_3;lg_0;104;173.3;69.3;31.4422;117.7945;1/07/2021;2021;2;2021-S2;rt_7;146;147;0.68;2.5986
6256f5fd3bf1c91e7d64d672;dp_3;em_12;gr_13;pn_5;pp_3;lg_0;94;162;68;26.2568;117.3061;1/02/2022;2022;1;2022-S1;rt_7;1163;1184;1.77;2.2613
6257340e3bf1c91e7d8842d5;dp_1;em_59;gr_63;pn_0;pp_1;lg_0;111;181;70;25.6359;116.5992;1/01/2022;2022;1;2022-S1;rt_4;1552;1601;3.06;2.37
6257340e3bf1c91e7d8842d6;dp_1;em_59;gr_63;pn_0;pp_1;lg_0;108;179;71;25.4939;114;1/02/2022;2022;1;2022-S1;rt_4;1672;1715;2.51;2.37
6259efc03bf1c91e7d5a7aad;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;84.7;155;70.3;32.551;118.0846;1/05/2020;2020;1;2020-S1;rt_19;612;618;0.97;2.3117
6259efc03bf1c91e7d5a7ab9;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;91;160;69;29.5006;119.5948;1/01/2021;2021;1;2021-S1;rt_19;772;781;1.15;2.2151
6259efc03bf1c91e7d5a7aba;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;93;162;69;29.2649;123.5802;1/02/2021;2021;1;2021-S1;rt_19;655;672;2.53;2.2993
6259efc03bf1c91e7d5a7abb;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;94;163;69;26.9641;120.8936;1/03/2021;2021;1;2021-S1;rt_19;654;668;2.1;2.3155
6259efc03bf1c91e7d5a7abc;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;94;163;69;29.3415;119.5604;1/04/2021;2021;1;2021-S1;rt_19;687;697;1.43;2.3177
6259efc03bf1c91e7d5a7abd;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;92.5154;161.5154;69;28.5665;115.336;1/05/2021;2021;1;2021-S1;rt_19;1428;1497;4.61;2.3383
6259efc03bf1c91e7d5a7abf;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;88.2;158.7;70.5;30.6903;119.6596;1/02/2021;2021;1;2021-S1;rt_19;555;565;1.77;2.3916
6259efc03bf1c91e7d5a7ac0;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;87.6;158.5;70.9;28.1889;120.812;1/03/2021;2021;1;2021-S1;rt_19;744;749;0.67;2.2702
6259efc03bf1c91e7d5a7ac1;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;86.2;157;70.8;29.5734;117.1458;1/04/2021;2021;1;2021-S1;rt_19;600;609;1.48;2.3559
6259efc03bf1c91e7d5a7ac2;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;88;159.1;71.1;28.252;116.8192;1/05/2021;2021;1;2021-S1;rt_19;629;639;1.56;2.305
6259efc03bf1c91e7d5a7ac3;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;84.8;154.3;69.5;28.0461;114.4407;1/06/2021;2021;1;2021-S1;rt_19;826;835;1.08;2.2079
6259efc03bf1c91e7d5a7ac4;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;89.2;159.6;70.4;27.8982;118.0915;1/07/2021;2021;2;2021-S2;rt_19;767;781;1.79;2.2783
6259efc03bf1c91e7d5a7ac5;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;93.4;163.5;70.1;28.7093;123.0575;1/08/2021;2021;2;2021-S2;rt_19;609;626;2.72;2.3451
6259efc03bf1c91e7d5a7ac6;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;93.4;164.1;70.7;30.5008;126.4108;1/09/2021;2021;2;2021-S2;rt_19;706;728;3.02;2.3836
6259efc03bf1c91e7d5a7ac7;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;89.3;159.6;70.3;28.8621;122.1402;1/10/2021;2021;2;2021-S2;rt_19;560;573;2.27;2.2915
6259efc03bf1c91e7d5a7ac8;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;87.2;157.4;70.2;29.4788;119.8702;1/11/2021;2021;2;2021-S2;rt_19;601;613;1.96;2.2375
6259efc03bf1c91e7d5a7ac9;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;82.7;153.4;70.7;27.2118;112.3669;1/12/2021;2021;2;2021-S2;rt_19;568;576;1.39;2.1657
6259efc03bf1c91e7d5a7aca;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;83;152.7;69.7;28.1837;114.5144;1/01/2022;2022;1;2022-S1;rt_19;554;566;2.12;2.1773
6259efc03bf1c91e7d5a7acb;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;84.7;155.6;70.9;27.9753;112.7834;1/02/2022;2022;1;2022-S1;rt_19;554;567;2.29;2.2325
6259efc03bf1c91e7d5a7acc;dp_1;em_52;gr_55;pn_6;pp_7;lg_0;86;155.6;69.6;25.6998;112.1949;1/03/2022;2022;1;2022-S1;rt_19;554;573;3.32;2.2054
6259efc03bf1c91e7d5a7acd;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;89;158;69;29.0477;113.0682;1/06/2021;2021;1;2021-S1;rt_19;674;692;2.6;2.2484
6259efc03bf1c91e7d5a7ace;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;88;157;69;28.1468;111.8387;1/07/2021;2021;2;2021-S2;rt_19;739;763;3.15;2.2275
6259efc03bf1c91e7d5a7acf;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;91;161;70;29.1009;117.7423;1/08/2021;2021;2;2021-S2;rt_19;749;763;1.83;2.1954
6259efc03bf1c91e7d5a7ad0;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;90;160;70;29.4021;119.8479;1/09/2021;2021;2;2021-S2;rt_19;664;669;0.75;2.251
6259efc03bf1c91e7d5a7ad1;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;88;157;69;28.0735;115.8019;1/10/2021;2021;2;2021-S2;rt_19;722;735;1.77;2.2225
6259efc03bf1c91e7d5a7ad2;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;89;158;69;28.4008;116.646;1/11/2021;2021;2;2021-S2;rt_19;703;716;1.82;2.2571
6259efc03bf1c91e7d5a7ad3;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;91;159;68;27;114.2126;1/12/2021;2021;2;2021-S2;rt_19;746;769;2.99;2.2919
6259efc03bf1c91e7d5a7ad4;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;96;164.8;68.8;27.1004;124.9757;1/01/2022;2022;1;2022-S1;rt_19;775;797;2.76;2.2902
6259efc03bf1c91e7d5a7ad5;dp_1;em_53;gr_56;pn_6;pp_7;lg_0;103;172;69;27.3687;121.8244;1/02/2022;2022;1;2022-S1;rt_19;769;800;3.87;2.4343
625acd593bf1c91e7d8b9821;dp_1;em_59;gr_63;pn_0;pp_1;lg_0;111;182;71;25.4809;116;1/12/2021;2021;2;2021-S2;rt_4;1841;1938;5.01;2.35
625d36323bf1c91e7d33ef64;dp_2;em_41;gr_58;pn_0;pp_2;lg_1;76.2657;154.3657;78.1;33.7181;117.8039;1/02/2022;2022;1;2022-S1;rt_12;335;337;0.59;2.0554
625d36323bf1c91e7d33ef65;dp_2;em_41;gr_58;pn_0;pp_2;lg_1;66.5573;156.5093;89.952;46.8729;117.9387;1/03/2022;2022;1;2022-S1;rt_12;613;615;0.33;2.1652
625d364e3bf1c91e7d33f44b;dp_2;em_41;gr_42;pn_10;pp_2;lg_1;85.3987;156.9487;71.55;35.4599;128.5926;1/02/2021;2021;1;2021-S1;rt_12;459;464;1.08;2.1602
625d364e3bf1c91e7d33f44c;dp_2;em_41;gr_42;pn_0;pp_2;lg_1;86.7467;159.8918;73.145;32.6369;117.6332;1/01/2022;2022;1;2022-S1;rt_12;551;564;2.3;2.2151
625d364e3bf1c91e7d33f44d;dp_2;em_41;gr_42;pn_0;pp_2;lg_1;67.5697;158.3662;90.7965;46.3248;121.6145;1/02/2022;2022;1;2022-S1;rt_12;699;711;1.69;2.1808
625d364e3bf1c91e7d33f44e;dp_2;em_41;gr_42;pn_0;pp_2;lg_1;74.6653;158.6096;83.9443;40.034;121.4553;1/03/2022;2022;1;2022-S1;rt_12;197;203;2.96;2.0785
625d366d3bf1c91e7d33f938;dp_2;em_41;gr_43;pn_7;pp_2;lg_1;82.6209;159.0709;76.45;36.1225;129.9021;1/03/2022;2022;1;2022-S1;rt_12;845;852;0.82;2.1248
625f075a3bf1c91e7dc34775;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;80.9;151.9;71;27.93;98.91;22/12/2021;2021;2;2021-S2;rt_0;153;155;1.29;2.22
625f075a3bf1c91e7dc34776;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;85.92;154.92;69;26.03;104.42;2/01/2022;2022;1;2022-S1;rt_0;194;200;3;2.29
625f075a3bf1c91e7dc34778;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;89.71;158.71;69;25.93;110.64;21/01/2022;2022;1;2022-S1;rt_0;111;113;1.77;2.24
625f075a3bf1c91e7dc34779;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;89.46;158.46;69;25.34;112.16;27/01/2022;2022;1;2022-S1;rt_0;113;114;0.88;2.16
625f075a3bf1c91e7dc3477a;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;90.63;160.63;70;26.2;108.01;5/02/2022;2022;1;2022-S1;rt_0;157;163;3.68;2.25
625f075a3bf1c91e7dc3477b;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;89.86;160.86;71;27.04;107.76;11/02/2022;2022;1;2022-S1;rt_0;148;154;3.9;2.21
625f075a3bf1c91e7dc3477c;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;90.44;160.44;70;25.96;110.16;18/02/2022;2022;1;2022-S1;rt_0;129;132;2.27;2.09
625f075a3bf1c91e7dc3477e;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;89.98;158.98;69;26.8;113.88;25/02/2022;2022;1;2022-S1;rt_0;120;122;1.64;1.98
625f075a3bf1c91e7dc34780;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;88.85;157.85;69;25.78;104.15;10/03/2022;2022;1;2022-S1;rt_0;138;140;1.43;2.28
625f075b3bf1c91e7dc348a3;dp_1;em_65;gr_71;pn_0;pp_1;lg_0;82.22;152.22;70;30.5;112.99;20/04/2021;2021;1;2021-S1;rt_4;273;281;2.85;2.22
625f075b3bf1c91e7dc348a4;dp_1;em_65;gr_71;pn_0;pp_1;lg_0;77;150;73;29.4;104;28/04/2021;2021;1;2021-S1;rt_4;237;241;1.66;2.25
625f075b3bf1c91e7dc348a5;dp_1;em_65;gr_71;pn_0;pp_1;lg_0;77;150;73;31.8;104;12/05/2021;2021;1;2021-S1;rt_4;130;132;1.52;2.24
625f075b3bf1c91e7dc348a8;dp_1;em_65;gr_71;pn_0;pp_1;lg_0;91;163;72;29.3;105;24/12/2021;2021;2;2021-S2;rt_4;61;64;4.69;2.44
625f075b3bf1c91e7dc34902;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;67.09;135.09;68;29.38;95.84;16/06/2021;2021;1;2021-S1;rt_0;105;111;5.41;2.36
625f075b3bf1c91e7dc34903;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;67.13;138.13;71;31.07;95.19;24/06/2021;2021;1;2021-S1;rt_0;112;115;2.61;2.24
625f075b3bf1c91e7dc34906;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;69.43;139.43;70;28.58;88.42;3/07/2021;2021;2;2021-S2;rt_0;118;119;0.84;2.49
625f075b3bf1c91e7dc3490a;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;69.65;140.65;71;32.26;100.88;17/07/2021;2021;2;2021-S2;rt_0;102;103;0.97;2.18
625f075b3bf1c91e7dc3490c;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;69.66;141.66;72;30.8;99.77;24/07/2021;2021;2;2021-S2;rt_0;126;128;1.56;2.08
625f075b3bf1c91e7dc34911;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;70.92;140.92;70;31.66;107.56;19/04/2021;2021;1;2021-S1;rt_0;109;110;0.91;1.88
625f075b3bf1c91e7dc34912;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;73.8;143.8;70;30.19;106.08;28/04/2021;2021;1;2021-S1;rt_0;102;103;0.97;1.99
625f075b3bf1c91e7dc34913;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;69.34;139.34;70;33.46;111.63;4/05/2021;2021;1;2021-S1;rt_0;83;85;2.35;2.19
625f075b3bf1c91e7dc34914;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;68.8;138.8;70;32.06;106.94;7/05/2021;2021;1;2021-S1;rt_0;69;70;1.43;2.49
625f075b3bf1c91e7dc34917;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;64.5;135.5;71;30.1;95.18;24/05/2021;2021;1;2021-S1;rt_0;101;104;2.88;2.09
625f075b3bf1c91e7dc34919;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;69.82;138.82;69;29.81;99.22;31/07/2021;2021;2;2021-S2;rt_0;74;76;2.63;2.17
625f075b3bf1c91e7dc3491a;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;69.8;138.8;69;30.25;89.97;7/08/2021;2021;2;2021-S2;rt_0;106;112;5.36;2.46
625f075b3bf1c91e7dc3491b;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;67.59;136.59;69;29.91;92.79;12/08/2021;2021;2;2021-S2;rt_0;82;86;4.65;2.48
625f075b3bf1c91e7dc3491c;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;65.43;135.43;70;29.72;91.09;16/08/2021;2021;2;2021-S2;rt_0;103;104;0.96;2.24
625f075b3bf1c91e7dc3491e;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;67.31;138.31;71;30.29;87.71;1/09/2021;2021;2;2021-S2;rt_0;94;95;1.05;2.36
625f075b3bf1c91e7dc3491f;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;70.11;138.11;68;28.06;86.64;10/09/2021;2021;2;2021-S2;rt_0;100;102;1.96;2.46
625f075b3bf1c91e7dc34920;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;69.26;139.26;70;26.99;90.64;17/09/2021;2021;2;2021-S2;rt_0;110;112;1.79;2.26
625f075b3bf1c91e7dc34922;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;80.37;151.37;71;32.02;108.55;12/10/2021;2021;2;2021-S2;rt_0;92;93;1.08;2.22
625f075b3bf1c91e7dc34923;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;78.3;149.3;71;32.43;104.91;17/10/2021;2021;2;2021-S2;rt_0;73;74;1.35;2.34
625f075b3bf1c91e7dc34925;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;82.64;153.64;71;31.2;106.53;29/10/2021;2021;2;2021-S2;rt_0;73;79;7.59;2.56
625f075b3bf1c91e7dc34926;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;82.65;153.65;71;31.97;107.86;5/11/2021;2021;2;2021-S2;rt_0;89;93;4.3;2.36
625f075b3bf1c91e7dc34927;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;82.62;152.62;70;30.79;108.78;12/11/2021;2021;2;2021-S2;rt_0;69;71;2.82;2.25
625f075b3bf1c91e7dc34928;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;81.53;150.53;69;31.26;105.02;18/11/2021;2021;2;2021-S2;rt_0;78;82;4.88;2.36
625f075b3bf1c91e7dc34929;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;83;151;68;30.37;102.4;25/11/2021;2021;2;2021-S2;rt_0;89;93;4.3;2.32
625f075b3bf1c91e7dc3492a;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;82.39;150.39;68;27.77;106.95;2/12/2021;2021;2;2021-S2;rt_0;120;122;1.64;2.1
625f075b3bf1c91e7dc3492b;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;83.22;152.46;69.24;27.34;100.52;10/12/2021;2021;2;2021-S2;rt_0;161;163;1.23;2.26
625f075b3bf1c91e7dc3492c;dp_0;em_64;gr_70;pn_0;pp_0;lg_0;81.52;150.52;69;26.61;101.03;16/12/2021;2021;2;2021-S2;rt_0;134;141;4.96;2.36
62695ecd3bf1c91e7d8e7865;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;82.9;162.2;79.3;34.2;117.35;31/12/2021;2021;2;2021-S2;rt_6;338;361;6.37;2.596
62695ecd3bf1c91e7d8e7866;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;82.3;160.8;78.5;33.98;116.98;5/01/2022;2022;1;2022-S1;rt_6;346;357;3.08;2.403
62695ecd3bf1c91e7d8e7867;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;82.7;161.8;79.1;33.41;117.8;14/01/2022;2022;1;2022-S1;rt_6;455;466;2.36;2.28
62695ecd3bf1c91e7d8e7868;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;77.9;156.7;78.8;34.62;119.07;15/01/2022;2022;1;2022-S1;rt_6;376;379;0.79;2.304
62695ecd3bf1c91e7d8e7869;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;80.3;158.4;78.1;34.46;116.39;24/01/2022;2022;1;2022-S1;rt_6;355;358;0.84;2.339
62695ecd3bf1c91e7d8e786a;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;83.9;162.8;78.9;32.25;116.02;4/02/2022;2022;1;2022-S1;rt_6;491;498;1.41;2.269
626da5f83bf1c91e7dd1bdc2;dp_1;em_54;gr_57;pn_6;pp_7;lg_0;90;160;70;28.6;116.2728;1/08/2021;2021;2;2021-S2;rt_19;766;780;1.79;2.1493
626da5f83bf1c91e7dd1bdc3;dp_1;em_54;gr_57;pn_6;pp_7;lg_0;90;160;70;27.688;102.4671;1/09/2021;2021;2;2021-S2;rt_19;882;891;1.01;2.5441
626da5f83bf1c91e7dd1bdc4;dp_1;em_54;gr_57;pn_6;pp_7;lg_0;90;160;70;29.3193;113.8195;1/10/2021;2021;2;2021-S2;rt_19;820;830;1.2;2.5897
626da5f83bf1c91e7dd1bdc5;dp_1;em_54;gr_57;pn_6;pp_7;lg_0;90;160;70;27.665;116.7013;1/11/2021;2021;2;2021-S2;rt_19;770;788;2.28;2.2283
626da5f83bf1c91e7dd1bdc6;dp_1;em_54;gr_57;pn_6;pp_7;lg_0;90;160;70;25.8266;114.383;1/12/2021;2021;2;2021-S2;rt_19;859;865;0.69;2.2367
626da5f83bf1c91e7dd1bdc8;dp_1;em_54;gr_57;pn_6;pp_7;lg_0;90;160;70;25.0697;119.3542;1/02/2022;2022;1;2022-S1;rt_19;703;717;1.95;2.7589
6270505a3bf1c91e7d924499;dp_3;em_45;gr_47;pn_6;pp_8;lg_0;76;147.7;71.7;31.4422;118.6722;1/01/2022;2022;1;2022-S1;rt_16;299;303;1.32;2.0358
6270505a3bf1c91e7d92449a;dp_3;em_45;gr_47;pn_6;pp_8;lg_0;73.33;149;75.67;34.1497;120.0914;1/02/2022;2022;1;2022-S1;rt_16;350;354;1.13;2.1427
6270505a3bf1c91e7d92449b;dp_3;em_45;gr_47;pn_6;pp_8;lg_0;81;152.5;71.5;32.1317;118.8056;1/03/2022;2022;1;2022-S1;rt_16;355;357;0.56;2.2172
6271534a3bf1c91e7dd28791;dp_3;em_14;gr_15;pn_0;pp_3;lg_1;94;165.5;71.5;28.9677;117.2504;1/03/2022;2022;1;2022-S1;rt_6;279;285;2.11;2.329
6271534a3bf1c91e7dd28792;dp_3;em_14;gr_15;pn_0;pp_3;lg_1;88.1;160.9;72.8;29.7185;117.8356;1/04/2022;2022;1;2022-S1;rt_6;382;390;2.05;2.3098
6275386c3bf1c91e7df993a4;dp_2;em_26;gr_27;pn_6;pp_6;lg_0;89;167;78;26.25;103.6506;1/02/2022;2022;1;2022-S1;rt_11;83;84;1.19;2.3867
627bce0a3bf1c91e7dc9680f;dp_1;em_42;gr_44;pn_6;pp_7;lg_0;84;154;70;28.932;107.398;1/03/2022;2022;1;2022-S1;rt_19;392;397;1.26;2.2722
627bce0a3bf1c91e7dc96810;dp_1;em_42;gr_44;pn_6;pp_7;lg_0;82;152;70;29.3045;104.9642;1/04/2022;2022;1;2022-S1;rt_19;307;312;1.6;2.1542
62802c4f3bf1c91e7d0ecfdf;dp_3;em_47;gr_49;pn_6;pp_8;lg_0;77;139;62;26.5942;95.4764;1/01/2022;2022;1;2022-S1;rt_21;382;414;7.73;2.4083
62802c4f3bf1c91e7d0ecfe2;dp_3;em_47;gr_49;pn_6;pp_8;lg_0;72.75;142;69.25;31.6609;97.7352;1/02/2022;2022;1;2022-S1;rt_21;389;404;3.71;2.2875
62802c4f3bf1c91e7d0ecfe3;dp_3;em_47;gr_49;pn_6;pp_8;lg_0;76;146;70;31.2746;102.4513;1/03/2022;2022;1;2022-S1;rt_21;483;488;1.02;2.1355
62802c4f3bf1c91e7d0ecfe5;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;75.29;145.29;70;31.783;111.7275;1/01/2022;2022;1;2022-S1;rt_18;345;348;0.86;2.1553
62802c4f3bf1c91e7d0ecfe7;dp_3;em_46;gr_48;pn_6;pp_8;lg_0;75.67;147;71.33;31.2941;113.6826;1/02/2022;2022;1;2022-S1;rt_18;438;442;0.9;2.1279
